nth slice...,-1,-6,-3,-10,-2,3,-5,-4,-7,2,5,4,7,6,9,8,1,-9,-8,10
"(1, [0, 12, 19, 28])",,,,,,,,,,,,,1,,1,,,1,,
"(-8, [0, 10, 19, 24])",,,,,,,1,,,,,,,,,,,,,
"(-2, [0, 10, 17, 22])",,,,,,,,,,1,,,,,,,,,,
"(8, [0, 7, 12, 16])",,,,,,,,,,,1,,,,,,,,1,
"(-1, [0, 10, 12, 19])",,,,,,,1,,,,,,,,,,,,,
"(-7, [0, 12, 15, 32])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 12, 16, 24])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 5, 9, 16])",,,,,,,,,,,,,2,,,,,,,
"(3, [0, 4, 12, 16])",2,,,,,,,,1,2,,,,,,,,,1,
"(-6, [0, 10, 19, 26])",,,2,,,,1,,,,,,,,,,,,,
"(-8, [0, 12, 16, 21])",,1,,,,,,,,,,,,,,,,1,,
"(-7, [0, 15, 19, 27])",,1,1,1,,2,,,,,2,,,,2,,,,,1
"(-2, [0, 3, 19, 24])",2,,,,,,,,,,,,,,,,1,,,
"(-2, [0, 3, 10, 19])",,,,,,,,,,,1,,,,,,,,,
"(-1, [0, 6, 15, 20])",1,,,,,,,,,,,,,,,,,,,
"(6, [0, 9, 12, 16])",,,,,3,,,,,,,,,,,,,,,
"(-6, [0, 14, 19, 24])",,,,,,,,,,,1,,,,,,,,,
"(5, [0, 1, 3, 15])",,,,1,,,,,,,,,,,,,,,,
"(1, [0, 9, 16, 19])",,,,,,,,,,,,,,,,1,1,,,1
"(-5, [0, 4, 12, 19])",,,,,,,,,,,,,,,,,,,1,
"(-8, [0, 12, 19, 28])",1,2,,,2,,1,1,2,,,,,,1,2,,,,
"(-11, [0, 9, 18, 27])",,,,,,,,,,,,,,,,,,1,,
"(-6, [0, 12, 21, 28])",,,,,,,,,,,,,,2,,,,,,
"(8, [0, 2, 7])",,,1,,,,,,,,,,,,,,,,,
"(3, [0, 1, 10, 15])",,,,,1,,,,,,,,,,,,,,,
"(-4, [0, 19, 24, 28])",,1,,1,,,,,,,,,1,,,,,1,,
"(-4, [0, 12, 19, 21])",,,,,,,,,,,,,,1,,,,,,
"(-4, [0, 7, 16])",,,,,,,,,,,,,,,,,,,,1
"(-3, [0, 5, 14, 19])",,,,,,,,,,,,2,,,,,,,,
"(7, [0, 3, 8, 17])",,,,,,,,,,,,,,,,,,1,,
"(-2, [0, 10, 19, 27])",,,,,,,1,,,,,,,,,,,,1,
"(-4, [0, 3, 12, 19])",,,,,,,,,,,,,,,1,,,,,
"(0, [0, 3, 13, 22])",,,,,,,,,,,1,,,,,,,,,
"(5, [0, 3, 7, 12])",,1,,,,,4,,,,,,,,,,,1,2,
"(-4, [0, 12, 17, 21])",,,,,,,,,,,,,1,1,,,,,,
"(-6, [0, 9, 18, 26])",,,,,,,,,,,,,,1,,1,,,,
"(-4, [0, 14, 17, 21])",,,,,,,,,,,,1,2,,,,,,,
"(-2, [0, 14, 17, 22])",,,,,,,,,,,,,1,,,,,,,
"(7, [0, 3, 8, 13])",,,,,,,,,1,,,,,,,,,,,
"(-6, [0, 4, 16, 21])",,,,,,,,,,,,,,,,,,,2,
"(-4, [0, 7, 14, 16])",,,,,,,,,,,,,,,,,,,2,
"(8, [0, 3, 7, 10])",,,,,,,,,1,,,,,,,,,,,
"(-2, [0, 5, 13, 19])",,,,,,,,,,,1,,,,,,,,,
"(-8, [0, 15, 21, 30])",,,,,,1,,,,,,,,,,,,,,
"(1, [0, 5, 16, 21])",,,1,,,,,,,,,,,,,,,,,
"(-4, [0, 7, 17, 24])",,,,,,,,,,,,,1,,,2,,,,
"(5, [0, 5, 10, 13])",,1,2,,,,,,1,,,,,,,,,,,
"(-4, [0, 3, 10, 22])",,,,2,,,,,,,,,,,,,,,,
"(3, [0, 2, 7, 15])",1,,,,,,1,,,,,,,,,,,1,,
"(4, [0, 4, 11, 19])",,,,,,,,1,,,,,,,,,,,,
"(-2, [0, 5, 21])",,,,,,,1,,,,,,,,,,,,,
"(-6, [0, 7, 12, 16])",,,,,,,,,,,,1,,,,3,,,,
"(0, [0, 3, 8, 12])",,,,1,,,,,2,,,,,,,2,,,,1
"(0, [0, 3, 10, 18])",,1,,,,,,,1,,4,,,,,,,,,
"(-4, [0, 12, 22, 28])",,,,,,,,,1,,,,,,,,,,,
"(-7, [0, 17, 20, 32])",,,,,,,,,,,,,,,1,,,,,
"(1, [0, 3, 10, 14])",,,,,,,,1,,,,,,,,,,,,
"(-5, [0, 8, 13, 24])",,,,,,,,,,,,,,1,,,,,,
"(-7, [0, 15, 21])",,,,,,,,,,,,,,,,,,1,,
"(0, [0, 8, 15, 21])",2,,,,,,,,,,,,,,,,,,,
"(8, [0, 4, 7, 11])",,2,,,,,,,,,,,,,,,,,,
"(-9, [0, 10, 15, 19])",,,,1,,,,,,,,,,,,,,,,
"(0, [0, 3, 12, 20])",,,,1,1,,1,,,1,,1,,,4,,3,,3,
"(-2, [0, 15, 20])",,,,,1,,,,,,,,,,,,,,,
"(0, [0, 10, 14, 19])",,,,,2,,,,,,,,,,,,,,,
"(-5, [0, 7, 22, 27])",2,,,,,,,,,,,,,,,,,,,
"(3, [0, 4, 12])",,,,,,,,1,,,,,,,,,,,,
"(0, [0, 7, 14, 17])",,,,,,,,,,,,,,,1,,,,,
"(-7, [0, 3, 21, 24])",,,,1,,,,,,,,,,,,,,,,
"(-7, [0, 7, 16, 24])",,,,,,,,,2,,,,,,,,,,,
"(-7, [0, 15, 19, 24])",,4,2,,,,,1,1,,,2,2,1,,2,,,2,
"(-9, [0, 17, 22, 26])",,,,,,,,,,,1,,,,1,,,,,
"(3, [0, 10, 17, 26])",,,,,,,,,,,,,,,,1,,,,
"(-7, [0, 7, 15, 27])",,,,,,,,,,,,,1,,,1,,,,
"(-4, [0, 5, 12, 19])",,,,,,,,,1,,,,,,,,,2,,
"(1, [0, 7, 16])",,1,,,,,3,,,2,,1,1,,,,2,,2,
"(4, [0, 4, 7])",,,,,,,1,,,,,,,,,,,,,
"(-6, [0, 14, 21, 26])",,,,,,,,,,,,,,,,,,,,1
"(5, [0, 9, 15])",1,,,1,,,,,,,,,,,,,,,,
"(-7, [0, 15, 21, 27])",,,,,,,,1,1,,,,,2,,,,,,
"(-14, [0, 24, 28, 29])",,,,,,,,,,,,,,2,,,,,,
"(-2, [0, 6, 10, 15])",,,,,,,,,,,,1,,,,,,,,
"(-6, [0, 14, 19, 23])",,2,,,,,,,,,,,,,,,,,,
"(1, [0, 7, 14, 19])",,,,,,,,1,,1,,,,1,,1,,,,
"(0, [0, 3, 8, 15])",,1,,,,,3,1,,,,,,3,1,,,,,
"(-4, [0, 7, 15])",,,,,,,,,,,,,,,1,,,,,1
"(-8, [0, 7, 16, 22])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 12, 15, 21])",,1,1,,,,,,1,,,,,,,,,,,1
"(-2, [0, 7, 16, 19])",,1,,,,,1,,,,2,1,2,3,2,1,,3,,
"(2, [0, 5, 8, 20])",,,,,,,,,,,,2,,,,,,,,
"(5, [0, 5, 8, 13])",,2,,,,,,,,,,,,1,,,,,,
"(1, [0, 6, 9, 16])",,,,,,,,,,,1,,,,,,,,,
"(0, [0, 1, 6, 10])",,,,,,,1,1,,,,,,,,,,,,
"(0, [0, 7, 15, 20])",,2,2,,,,,,,,,,,,1,,,1,,
"(4, [0, 9, 15, 18])",,,,,,,,,,,,,,,,,,1,,
"(1, [0, 4, 10, 19])",,,,,,,,,,,,,,,,1,,,1,
"(3, [0, 6, 9, 16])",,1,,,,,,,,,,,,,,,,,,
"(5, [0, 3, 8, 20])",,,1,,,,,1,1,,1,,,,,,,,1,
"(-8, [0, 19, 26, 29])",,,,,,,1,,,,,,,,,,,,,
"(3, [0, 4, 16, 21])",,,,,,,,,,,,,1,,,,,,,
"(-2, [0, 9, 16, 21])",,,,,,2,,,,,,,1,2,,,1,,,
"(-4, [0, 9, 16, 24])",,,1,,,2,,,,4,,1,,,,,,1,,1
"(1, [0, 3, 12, 20])",5,,,,,1,,,,,,,,,,,5,,1,
"(-2, [0, 7, 12, 15])",2,1,2,,1,1,1,,2,,,,2,,3,1,,1,1,
"(5, [0, 5, 9, 12])",,,1,,,1,1,,,,,,,,,,,,,
"(-2, [0, 12, 15])",,,,,,,,,,,,,1,,,,,,,
"(-2, [0, 12, 16, 22])",,1,1,1,,,1,3,,,,,,,,,,,,
"(3, [0, 5, 7])",,,,,,,,,,,,,,,,,,,,2
"(3, [0, 5, 7, 12])",,,,,,,,1,,,,1,,,,,,,,
"(-7, [0, 4, 19, 24])",,,,,,,,,,,,,,,,,,2,,
"(-4, [0, 8, 17, 24])",,,,,,,,,,,,2,,1,,,1,,,
"(0, [0, 7, 15, 24])",,,,,,,,,1,,,,,,1,,,,2,
"(-2, [0, 3, 18, 20])",,,,,,,,1,,,,,,,,,,,,
"(-6, [0, 12, 15, 19])",,,,1,,,,,2,,,,,,2,,,,1,1
"(2, [0, 6, 9])",,,,,,,,,,,,,,,,,,,1,
"(6, [0, 2, 10])",,,,,,,,,,,,,1,,,,,,,
"(3, [0, 5, 10, 15])",,,,,,1,,1,,,,,,,,,,,,
"(0, [0, 4, 15, 20])",2,,,,,,,,,,,,,,,,2,,,
"(-1, [0, 2, 16, 21])",,,,,,1,,,,,,,,,,,,,,
"(8, [0, 5, 9, 12])",,,,,,,,,1,,,,2,,,,,,,
"(3, [0, 7, 12, 21])",,1,,,,,,,,,,,,,,,,,,
"(6, [0, 3, 12, 19])",,,,,,,,,,,,,,,,,,,,1
"(-7, [0, 9, 18, 24])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 5, 16, 19])",,,,,,,,,,,,,,,,,,,,1
"(-9, [0, 21, 24, 29])",,,1,,,,,,,,,,,,,,,,,
"(-2, [0, 3, 8, 20])",,,,,,,,,,,1,1,1,,1,,,,,
"(1, [0, 10, 14, 15])",,1,,,,,,,,,,,,,,,,,,
"(-3, [0, 15, 18, 20])",,,1,,,1,,,,,,1,,,,,,,,
"(-4, [0, 11, 16, 21])",,,,,,,,,,,2,,,,,,,,,
"(-1, [0, 5, 9, 21])",,,,,,,,,,2,,2,,,,,,,,
"(-6, [0, 10, 16, 19])",,,,,,,1,,,,,,,,1,,,1,,
"(6, [0, 4, 7, 9])",,,,1,,,,,,,,,,,,,,,,
"(5, [0, 7, 15, 19])",,,,1,,,,,,,,,,,,,,,,
"(-6, [0, 19, 24, 28])",,1,,,,,,,,,1,,,,,1,,,,
"(7, [0, 7, 12, 15])",,1,,,,,,,,,,,,,,,,,,
"(-2, [0, 3, 7, 15])",,,,1,,,,,1,,2,,,2,,,,1,1,
"(-6, [0, 19, 22, 24])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 5, 11, 14])",,,,,1,,,,,,,,,,,,,,,
"(-6, [0, 16, 17, 21])",,,,1,,,,,,,,,,,,,,,,
"(-4, [0, 7, 18, 24])",,,,1,,,,,,,,,,,,,,,,
"(2, [0, 5, 8, 13])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 9, 12, 14])",,,,,,,,,,,,1,,,,,,,,
"(8, [0, 4, 11])",,,,,,,,1,,,,,,,,,,,,
"(-8, [0, 16, 21, 24])",,,,,,,,,,,,,,2,,,,1,,
"(-4, [0, 12, 21])",,,,,,,,,,,,,,,1,,,,,
"(-9, [0, 19, 24])",,,1,,,,,,,,,,,,,,,,,
"(5, [0, 7, 14, 17])",,,,,,,,,,,,,,,,,,1,,
"(2, [0, 5, 8, 17])",1,,,,,,,,,,,,,,,,,,,
"(-2, [0, 8, 15, 27])",,,,,,,,,,,,,,,,,,,1,
"(0, [0, 3, 18, 20])",,,,,,,,,,,,,,,,,1,,,
"(1, [0, 7, 16, 24])",,,,,,,1,,1,,,,1,,,,,2,,
"(-4, [0, 12, 16, 21])",,,1,1,,4,,,,2,2,2,2,2,,1,,,,
"(0, [0, 3, 15, 24])",,,,,,,,,,,,,,1,,,,,,
"(7, [0, 3, 8])",,,,,,,,,,,,,,,,1,,1,,
"(-2, [0, 5, 12, 20])",,,,,,,,,,,,,,,,,,1,,
"(-4, [0, 11, 14, 19])",,1,,,,,,,,,,,,,,,,,,
"(4, [0, 8, 15, 20])",,,,,,,,,,,,,,,,1,,,,
"(4, [0, 5, 16, 21])",,,,,,,,,,,,,,,,,,,1,
"(-9, [0, 19, 28])",,,1,,,,,,,,,,,,,,,,,
"(-8, [0, 16, 21, 28])",,1,,,,,2,,,,,,,,,,,,,
"(-3, [0, 7, 16, 21])",,,1,2,,,,2,,,3,,,1,4,,,3,1,
"(0, [0, 10, 13, 18])",,,,,1,,,,,,,,,,,,,,,
"(0, [0, 5, 7, 19])",,,,,,,,,,,,1,,,,,,,,
"(1, [0, 7, 12, 17])",,,,,,,2,,1,,,,,1,,,1,,,
"(8, [0, 4, 10, 19])",,1,,,,,,,,,,,,,,,,,1,
"(-2, [0, 10, 12, 16])",,,,,,,,,,,,,,,1,,,,,
"(-2, [0, 10, 15, 20])",,,2,,,,,,,,,1,,,,,,,,
"(-5, [0, 5, 13, 20])",,,,,,,,,,,,,,1,,,,,,
"(1, [0, 14, 16, 21])",,,,,,,,,,,,,,,,,,,1,
"(5, [0, 9, 12, 15])",,,,,,,,,,,,,,,,,,,1,
"(2, [0, 9, 12, 15])",,,,1,,,,,,,,,,,,,,,,
"(-4, [0, 6, 15, 20])",,,,,,,,,,,2,,,,,,,,,
"(-13, [0, 16, 22, 31])",,,,,,,2,,,,,,,,,,,,,
"(0, [0, 8, 12, 20])",,,,,,,,,,,2,,,,1,,1,,,
"(4, [0, 5, 12, 14])",,,,,,,,,,,,,,,,,,1,,
"(8, [0, 9, 16])",,,,2,,,,,,,,,,,,,,,,
"(0, [0, 3, 12, 19])",,,,,,,,,1,,,1,,,2,,,2,,
"(0, [0, 3, 15, 19])",10,,,,,,,,,,,1,,,,,,,,
"(8, [0, 7, 16])",,,,1,,,1,,,,,,,,,1,,,,1
"(-10, [0, 18, 21, 27])",,,,,,,,,,,,,,1,,,,,,
"(-9, [0, 16, 24, 31])",,2,1,,,,1,,,2,,,,2,1,,,,1,
"(-2, [0, 10, 16, 20])",,,1,,,,,,,,,,,1,,,,,,
"(4, [0, 12, 16])",,,,,1,,,,,,,,,,,,,,,
"(-4, [0, 14, 19, 29])",,,,,,,,,,,,,,2,,,,,,
"(-9, [0, 15, 19, 21])",,,,,,,,,,,1,,,,,,,,,
"(1, [0, 7, 11, 16])",,,2,,,,,1,,1,,,,,,,,,,
"(-3, [0, 7, 11, 18])",,,,,,,,,,,,2,,,,,,,,
"(3, [0, 3, 7, 15])",2,2,,,4,4,,3,1,7,,,,,,1,,1,,1
"(-2, [0, 7, 15, 27])",3,,,,,,,,,,,,,,,,,,,
"(-4, [0, 3, 18, 27])",,,,1,,,,,,,,,,,,,,,,
"(5, [0, 5, 8, 15])",,,,,,,,,,,1,,,,1,,,,,
"(1, [0, 3, 7, 12])",1,,1,,,,,,,1,,,1,,,1,1,1,,
"(0, [0, 12, 15, 27])",,,,,,,,1,,,,,,,,,,,,
"(-5, [0, 9, 15, 27])",,,,,,,,,,,,,,,,,,,,1
"(-6, [0, 12, 15, 21])",,,,,,,,,,,,1,,1,,1,,,,
"(-4, [0, 7, 16, 24])",,2,1,2,13,3,2,2,1,1,5,6,7,1,1,,3,,2,
"(5, [0, 2, 7])",,,,,,,,,1,,,,,,,,,,,
"(-2, [0, 7, 12, 16])",,1,,1,,,,,1,,,,1,,,,,,,1
"(-2, [0, 7, 14, 15])",,,,,1,,,,,,,,,,,,,,,1
"(3, [0, 2, 6, 14])",,,,,,,,,,,,1,,,,,,,,
"(-5, [0, 5, 15, 25])",,,,,,,,,,,,,,,1,,,,,
"(1, [0, 5, 12, 20])",,1,,,,,,,,,,,,,,,,,,
"(-7, [0, 10, 16, 19])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 5, 10, 22])",,,,,,,,,,,,1,,,,,,,,
"(-2, [0, 9, 17])",,,,,,,,,,,,,2,,,,,,,
"(-4, [0, 7, 16, 28])",,,1,,,,,,,,,,,,,,,,,
"(-4, [0, 17, 24, 28])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 6, 15, 20])",,1,,,,,,,,,,,,,,,,,,
"(3, [0, 7, 10, 14])",,1,,,,,,,,,,,,,,,,,,
"(2, [0, 3, 9, 17])",,,,,,,,,,,,,,,,,,,,1
"(-1, [0, 4, 14, 23])",,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 3, 7, 20])",,,,1,,,,,,,,,,,,,,,,
"(-7, [0, 15, 24, 33])",,,,,,,,,,,,1,,,,,,,,
"(5, [0, 9, 14, 17])",,,,,,,1,,,,,,,,,,,,,
"(-7, [0, 16, 19, 22])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 3, 10, 17])",,,,,,,,,,,,,,,,,,,,1
"(-8, [0, 12, 16, 19])",,,,,,,,,,,,,,,,,,,,2
"(-9, [0, 15, 22, 27])",,,,,,,,,,,,,,,,,,2,,
"(0, [0, 3, 8, 22])",,,,,,,,,,,,,,,1,,,,,
"(-1, [0, 7, 14, 23])",,,,1,,,,,,,,,,,,,,,,1
"(-2, [0, 15, 21, 27])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 15, 24, 31])",,,,,,,,,,,,,,,1,,,,,
"(-6, [0, 15, 19, 20])",,,,,,,,,,,,,,1,,,,,,
"(0, [0, 12, 17, 19])",,,1,,,,,,,,,,,1,,,,,,
"(1, [0, 2, 7, 17])",,,,,,1,1,,,,,,,,,,,,,
"(4, [0, 7, 19])",,,,,,,,1,,,,,,,,,,,,
"(-6, [0, 9, 17, 24])",,,,1,,1,,,1,,,,,,,,,,,
"(1, [0, 3, 8, 15])",,,,,,1,,,,,,,,,,,,,,
"(1, [0, 2, 14, 19])",5,,,,,,,,,,,,,,,,,,,
"(7, [0, 3, 5, 13])",,,,,,,,,,,,,,,,2,,,,
"(-11, [0, 16, 20, 24])",,,,,,,,,,,,,,,,,,,,1
"(-1, [0, 4, 12])",1,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 5, 17, 21])",,,,,,1,,,,,,,,,,,2,,,
"(10, [0, 4, 7])",,,,,,,1,,,,,1,1,,,1,,,,
"(1, [0, 9, 16, 23])",,,,,,,,,,,,,,,,,,,1,
"(-6, [0, 4, 12, 21])",,,,,,,,,,,,,,,,,,,2,
"(5, [0, 5, 12, 22])",,,,1,,,,,,,,,,,,,,,,
"(-6, [0, 7, 16, 19])",,,,1,,,,,,,,,,,,,,,,
"(2, [0, 6, 15, 20])",,,2,,,,,,,,,1,,1,,,,,2,
"(0, [0, 8, 17, 25])",,,,,,,,,,,,,,,,,,,2,
"(-2, [0, 9, 15, 24])",,,,,,1,,1,,7,,1,,,,,,,,
"(0, [0, 5, 12, 20])",,,,,,2,1,,,,,,,,,,,,,
"(-4, [0, 12, 18, 21])",,,,,,,,,,,1,,,,,1,,,,
"(5, [0, 4, 10])",,,,,,,,,1,,,,,,,,,,,
"(-2, [0, 3, 20, 24])",,,,,2,,,,,1,,,,,,,,,,
"(5, [0, 8, 12, 17])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 3, 10, 17])",,,,,,,1,,,1,,,,,,,,,,
"(-4, [0, 7, 16, 22])",,,,,1,,,,,,,,,,,,3,,,
"(-1, [0, 12, 15, 21])",,,,,,,,,,,,1,,,,,,,,
"(3, [0, 5, 8, 17])",,1,,,,,,,,,,,,,,,,,,
"(0, [0, 5, 17, 22])",,,,,,,1,,,,,,,,1,,,,,
"(-7, [0, 15, 27, 34])",,,,,,,,,,,,,,,1,,,,,
"(1, [0, 4, 8, 11])",,,,,,,,,1,,,,,,,,,,,
"(0, [0, 5, 8, 20])",,,,,,,1,,,,,,,,,,,,,
"(-8, [0, 16, 20, 26])",,,,,,,,,,,,,,,1,,,,,
"(0, [0, 3, 19, 22])",,,,1,,,,,,,,,,,,,,,,
"(-4, [0, 8, 15, 22])",,,,,,,,,,,1,,,,,4,,,,
"(6, [0, 3, 9, 17])",,,,,1,,,,,,,,,,,,,,,
"(5, [0, 3, 8, 15])",,,5,,,,5,1,,,1,,2,,1,,1,,,1
"(-11, [0, 14, 17, 31])",,,,,,,1,,,,,,,,,,,,,
"(-4, [0, 16, 19, 22])",,,,,,,1,,,1,,,,,,,,1,,
"(-4, [0, 8, 16, 17])",,,,,,,,,,,1,,,,,,,,,
"(0, [0, 8, 15, 17])",,,,,1,,,,,,,,,,1,,,,,
"(-1, [0, 9, 15, 21])",,,,,,,,,,,,,,,,,,,1,
"(-4, [0, 17, 22, 24])",,,,,,,,,,,,,,,1,,,,,
"(-4, [0, 7, 19, 23])",,,,,,,,,,,,,,,,,3,,,
"(1, [0, 8, 12, 17])",1,,,,,,,,,,,,,,,,,,,
"(-2, [0, 11, 14, 17])",,,,,,,,,1,,,,,,,,,,,
"(-3, [0, 3, 15, 20])",,,,,,,,,,,,1,,,,,,,,
"(5, [0, 10, 13, 17])",,,,,,,,,,,,,,,1,,,,,
"(3, [0, 4, 7, 14])",,,,,,,,,,,,2,,,,,,,,
"(3, [0, 7, 15])",1,,,,,,,2,,1,1,,,1,,,,,1,
"(3, [0, 5, 9, 17])",,,,,,2,,2,,,,,,,,,,1,,1
"(0, [0, 3, 8, 24])",,,,,,,,,,,,,,,,,,,,1
"(-3, [0, 16, 19, 21])",,,,,,,,,,,,,1,,1,,,,,
"(-13, [0, 19, 24, 28])",,,,,,,1,,,,,,,,1,,,,,
"(-5, [0, 8, 15, 20])",,,,,,,,2,,,2,,,1,2,,,,1,
"(-4, [0, 4, 19, 22])",,,,,,,,,,1,,,,,,,,,,
"(-9, [0, 19, 28, 33])",,,,,,,,,,,,,,,,,,1,,
"(-2, [0, 7, 16, 24])",8,,2,,,4,3,,1,2,,1,1,,1,,2,5,,
"(0, [0, 7, 14, 20])",,,,,,,2,,,,,,,,,,,,,
"(3, [0, 7, 15, 21])",,,,,,,,,1,,,,,,,,,1,2,
"(-7, [0, 14, 19, 27])",,,,,,,,,,,,1,,,,,,,,
"(-5, [0, 12, 16, 24])",,,,,,,,,,,,,,,1,,,,,
"(-5, [0, 13, 17, 22])",,,,,,,,,,,,,2,,,,,,,
"(1, [0, 4, 12])",,1,,,,,2,,,,,,1,1,,,,,,
"(1, [0, 4, 9, 14])",6,,,,,,,,,,,,1,2,,1,,,,
"(-9, [0, 14, 19, 28])",,,,,,,,,,,,,,,,,,1,,
"(0, [0, 5, 10, 13])",,1,,,,,,,,,,,,,,,,,,
"(-5, [0, 7, 14, 24])",,,,,,,,,,,,,,,,1,,,,
"(0, [0, 3, 12])",2,,,,,,,,,,,,,,,,,,,
"(-5, [0, 8, 15, 24])",,,,,,,,,,,1,,,,,2,,,,1
"(-5, [0, 15, 21, 27])",,,,,,,,,,,2,,,,,1,,,,
"(1, [0, 4, 9, 18])",,,,,,1,,,,,,,,,,,,,,
"(-2, [0, 12, 15, 20])",5,,1,,4,1,,4,,,,1,,,2,1,,1,1,3
"(2, [0, 3, 12, 15])",,,,,1,,,,,,,,,,,,,,,
"(-6, [0, 14, 22, 28])",,1,,,,,,,,,,,,,,,,,,
"(-3, [0, 8, 17, 20])",,,,,,,,,,,1,,,,,,,,,
"(0, [0, 7, 10, 15])",,,,,1,,,,,,,,1,,,,,,2,
"(-1, [0, 4, 16, 21])",,,,,1,1,,,,,,,,,,1,,,,
"(5, [0, 5, 7, 12])",,,,,,,1,,,,,,,,,,,,,
"(-3, [0, 15, 20, 27])",,,,,1,,,,,,,,,,,,,,,1
"(3, [0, 4, 5, 14])",,,,,,,,,,,1,,,,,,,,,
"(-9, [0, 16, 19, 24])",1,3,3,,1,2,8,1,,,4,6,8,3,5,4,,,,6
"(-2, [0, 2, 19, 22])",,,,,,,,,,,1,,,,,,,,,
"(-9, [0, 15, 20, 32])",,,,,,,,,,,,,1,,,,,,,
"(-2, [0, 9, 16, 19])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 7, 19, 24])",,,,,,,,,,,,,,,,,2,,,
"(5, [0, 3, 8, 12])",,1,,,,,,,,,2,1,,,,,,,,
"(-9, [0, 15, 19])",,,,,,,,,,,,,,,,,,1,,
"(-5, [0, 15, 20, 27])",4,1,,,,2,,2,,,,,,,1,,,1,1,
"(-5, [0, 10, 19, 27])",,,,,,,,,,,,,,,,1,,,,
"(-7, [0, 24, 28, 31])",,,,,,,,1,,,,,,,,,,,,
"(-2, [0, 9, 15, 19])",,,,1,,,,,,,,,,1,,,,,,
"(-2, [0, 15, 21, 24])",,,,,,,,,,,,,,1,,1,,,,
"(7, [0, 8, 17, 20])",,,,,,,,,,,,,,,,1,,,,
"(-5, [0, 15, 18, 22])",,,1,,,,1,,,,,,,,,,,,,
"(3, [0, 4, 9, 14])",,,,1,,,1,,,,,,,,,,,,,
"(-2, [0, 10, 15, 19])",,,,1,,,,,,,1,,,,,,,,,
"(0, [0, 10, 16, 19])",,,,,,,1,,1,,,,,,,,,,,1
"(-2, [0, 5, 10, 21])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 11, 16, 26])",,,1,,,,,,,,,,,,,,,,,
"(5, [0, 3, 12, 15])",,,,,,,,,,,,,,,,,,1,,
"(-8, [0, 12, 16, 24])",,,,,,,,,,,,,,,,1,,,,
"(5, [0, 8, 13, 15])",,,,,,,,,,,,,,,,1,,,,
"(-3, [0, 16, 20, 23])",,,,,,,,,,,,,1,,,,,,,
"(-1, [0, 2, 12, 19])",,,,,,,,,1,,,,,,,,,,,
"(3, [0, 3, 17, 19])",,,,,,,1,,,,,,,,,,,,,
"(-7, [0, 22, 28, 31])",,,1,,,,,,,,,,,,,,,,,
"(3, [0, 4, 7, 9])",,,,,,,,,1,,,,,,,,,,,
"(-3, [0, 6, 15, 20])",,,,,,,,,2,,,,,,,,,,,
"(-4, [0, 12, 16, 24])",,1,,,,5,,,,5,1,2,,,,1,7,,,
"(-4, [0, 12, 19, 28])",,,2,,2,2,1,,2,,2,3,2,,2,,,1,2,1
"(5, [0, 3, 9, 17])",,,,,,,1,,,,,,,2,,,,1,,
"(-7, [0, 8, 20, 27])",,,,1,,,,,,,,,2,,,,,,,
"(-9, [0, 16, 24])",,,,,,,2,,,,,,,,,,,,,1
"(12, [0, 3, 8])",,,,,,,,,,,,,,,,1,,,,
"(-7, [0, 15, 22, 30])",,,,,,,,,,,,,,,,,,1,,
"(-3, [0, 14, 19, 21])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 7, 10, 15])",,,,,,,,,,,,,,,1,1,,2,1,
"(-4, [0, 12, 15, 20])",,,1,,,,,,,1,,1,,,,,,,1,
"(-6, [0, 15, 21, 22])",,,,,,,,,,,,,2,,,,,,,
"(-9, [0, 22, 24, 31])",,,,,,,,1,,,,,,,,,,,,
"(-2, [0, 5, 14, 21])",,1,,,,,,,,,,,,,,,,,,
"(-4, [0, 12, 19, 29])",,,,,,,,,,,,2,,,,,,,,
"(1, [0, 9, 14, 17])",3,,,,,2,,,,,,,1,,,,,,,
"(2, [0, 1, 13, 18])",,,,,,,,,,,,,,,,,2,,,
"(3, [0, 3, 12, 21])",,,,,,,,1,,,,,,,,,,,,
"(4, [0, 6, 15])",,,,,,,,,,,,,,,1,,,,,
"(-4, [0, 11, 16, 28])",,,,,,,,,,,,2,,,,,,,,
"(-8, [0, 17, 19, 24])",,,,,,,,,,,,,,,1,,,,,1
"(-2, [0, 3, 8, 12])",,1,,,,,1,,,,,,,,,,,,,
"(-2, [0, 7, 9, 15])",,,,,,,,,,,,,,,,,,,2,
"(-2, [0, 5, 10, 14])",,1,,,,,,,,,,,,,1,,,,,
